BAD,MORTDUE,VALUE,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,PD_model,LGD,EAD,K,RWA_IRB,Capital_IRB,Capital_check
1,125000.0,165000.0,ProfExe,2.0,0.0,0.0,314.5,0.0,30.0,,0.04167294989917903,0.4,125000.0,0.09571104341342168,149548.50533347137,11963.88042667771,11963.88042667771
1,73400.0,94000.0,Mgr,9.0,0.0,0.0,270.0,2.0,14.0,,0.08923152253978821,0.4,73400.0,0.13868747300868456,127245.75648546808,10179.660518837447,10179.660518837447
0,99300.0,139150.0,ProfExe,10.0,0.0,0.0,162.3666667,1.0,23.0,,0.11941412029275607,0.4,99300.0,0.15550910194654535,193025.67279114944,15442.053823291955,15442.053823291953
0,69742.61,180000.0,Other,11.0,0.0,0.0,366.3,1.0,17.0,,0.044519452877346107,0.4,69742.61,0.09916657014625106,86451.69283434538,6916.13542674763,6916.135426747631
0,59964.0,100000.0,Office,8.0,,1.0,106.8333333,2.0,18.0,,0.20816273927260498,0.4,59964.0,0.18133164826583867,135917.13695765936,10873.370956612749,10873.370956612749
0,,90000.0,Other,8.0,0.0,0.0,181.7,1.0,16.0,,0.1265758591771236,0.4,0.0,0.15873067169830504,0.0,0.0,0.0
0,30000.0,46500.0,Self,5.0,1.0,,127.6,,11.0,,0.4236587189819809,0.4,30000.0,0.1753335811895587,65750.09294608452,5260.007435686762,5260.007435686761
0,79741.0,117600.0,Other,10.0,0.0,0.0,291.1666667,2.0,17.0,,0.0770720355996795,0.4,79741.0,0.13007210820248571,129650.99975218017,10372.079980174414,10372.079980174414
0,55746.0,105230.0,ProfExe,16.0,0.0,3.0,282.0666667,1.0,36.0,,0.3361563913527198,0.4,55746.0,0.18528570173458048,129111.70911119903,10328.936728895922,10328.936728895924
0,85704.0,94200.0,ProfExe,2.0,1.0,0.0,123.9,0.0,20.0,,0.23275457113523487,0.4,85704.0,0.18440715756051476,197555.38789457944,15804.431031566355,15804.431031566357
0,,73800.0,Sales,4.0,0.0,0.0,404.7666667,0.0,24.0,,0.07949036207218317,0.4,0.0,0.13188684610421783,0.0,0.0,0.0
0,125000.0,162975.0,ProfExe,7.0,0.0,0.0,178.5333333,0.0,38.0,,0.07248244555429609,0.4,125000.0,0.12647663243273155,197619.73817614303,15809.579054091442,15809.579054091444
0,13316.0,50150.0,Other,26.0,0.0,2.0,214.0333333,0.0,25.0,,0.2672286420240342,0.4,13316.0,0.1866294508683365,31064.472097034606,2485.1577677627683,2485.157767762769
0,32000.0,56373.0,Other,1.0,0.0,0.0,113.5666667,1.0,17.0,,0.18186678465477554,0.4,32000.0,0.17639653756533036,70558.61502613215,5644.689202090572,5644.689202090572
0,126324.0,171450.0,Mgr,26.0,,5.0,329.5666667,1.0,28.0,,0.6671229513082395,0.4,126324.0,0.11769539376053749,185846.91151757672,14867.752921406138,14867.752921406138
0,,64928.84,Office,8.0,0.0,0.0,122.6666667,2.0,5.0,,0.12788385388785906,0.4,0.0,0.1592916988422556,0.0,0.0,0.0
0,66820.0,100000.0,Other,5.0,0.0,0.0,217.2666667,1.0,13.0,,0.11379760488924094,0.4,66820.0,0.15279602656420904,127622.8811877556,10209.830495020447,10209.830495020447
0,56135.0,93234.0,ProfExe,18.0,0.0,0.0,630.0333333,1.0,24.0,,0.007842896255561692,0.4,56135.0,0.03406181854674241,23900.752301517314,1912.0601841213852,1912.0601841213852
0,81800.0,106600.0,Mgr,24.0,,1.0,313.7666667,1.0,43.0,,0.06335724451786025,0.4,81800.0,0.11867940282120332,121349.68938468039,9707.975150774431,9707.975150774431
0,61843.0,95595.0,Office,14.0,0.0,0.0,135.9666667,0.0,14.0,,0.07510922522197878,0.4,61843.0,0.1285593225716367,99381.17732247162,7950.494185797729,7950.494185797729
0,49034.0,98250.0,Office,2.0,0.0,4.0,167.3666667,0.0,47.0,,0.4456955148078513,0.4,49034.0,0.1716974819652633,105237.67913355902,8419.014330684722,8419.01433068472
0,74368.0,105000.0,Other,,0.0,0.0,180.6,2.0,25.0,,0.12005053615518396,0.4,74368.0,0.15580592752346456,144837.19022581266,11586.975218065014,11586.975218065012
0,145000.0,117500.0,ProfExe,5.0,0.0,0.0,96.4,3.0,34.0,,0.17352675244337934,0.4,145000.0,0.17442322988203657,316142.10416119127,25291.3683328953,25291.3683328953
0,56683.0,90600.0,Office,2.0,0.0,0.0,155.2,1.0,22.0,,0.06959108986849302,0.4,56683.0,0.12410373732045162,87932.15178168949,7034.572142535159,7034.5721425351585
0,135631.66,177000.0,Mgr,8.0,0.0,0.0,321.6333333,0.0,17.0,,0.049494664025653355,0.4,135631.66,0.1048487987405852,177760.2077773935,14220.81662219148,14220.81662219148
0,,128042.0,Other,0.0,0.0,0.0,314.5333333,3.0,21.0,,0.075051868891422,0.4,0.0,0.12851456586383922,0.0,0.0,0.0
0,29400.0,52000.0,Other,,0.0,0.0,219.1333333,0.0,13.0,,0.09887813353001167,0.4,29400.0,0.14470136097080874,53177.75015677221,4254.220012541777,4254.220012541777
0,132436.0,180000.0,ProfExe,22.0,0.0,0.0,221.1666667,1.0,24.0,,0.07938408793958955,0.4,132436.0,0.13180820931463624,218201.90010991457,17456.152008793164,17456.152008793164
0,83205.0,132000.0,Other,11.0,0.0,0.0,97.4,3.0,15.0,,0.23759034897392028,0.4,83205.0,0.18485722865507703,192263.07137807106,15381.045710245686,15381.045710245684
0,127826.0,277500.0,Mgr,3.0,0.0,0.0,193.8,0.0,15.0,,0.10722885532257481,0.4,127826.0,0.14939894258134648,238713.36543003994,19097.069234403196,19097.069234403196
0,39000.0,62000.0,Office,6.0,0.0,0.0,170.4333333,2.0,27.0,,0.0634153333174175,0.4,39000.0,0.11873200783693519,57881.85382050591,4630.548305640473,4630.548305640473
1,161000.0,204000.0,ProfExe,5.0,3.0,7.0,205.9333333,5.0,25.0,,0.9960855363968907,0.4,161000.0,0.0015600225231735987,3139.545327886867,251.16362623094938,251.1636262309494
1,117820.0,154000.0,Mgr,3.0,0.0,0.0,70.99812734,0.0,29.0,,0.15261722388442775,0.4,117820.0,0.1684786890093574,248126.98923853113,19850.15913908249,19850.159139082487
1,60336.0,132430.0,Other,25.0,1.0,0.0,258.6666667,1.0,21.0,,0.1159904824858107,0.4,60336.0,0.15387560473860368,116052.9810938549,9284.238487508394,9284.238487508392
1,151982.0,,Self,,2.0,5.0,146.5,1.0,43.0,,0.9664451276126388,0.4,151982.0,0.013217323525298186,25109.94080027336,2008.795264021869,2008.795264021869
1,78500.0,109725.0,ProfExe,9.8,,1.0,117.6666667,2.0,30.0,,0.2744315696385895,0.4,78500.0,0.18682347735847493,183320.5371580035,14665.642972640282,14665.642972640282
1,104000.0,139900.0,Other,15.0,1.0,1.0,95.36666667,4.0,49.0,,0.38860969144306357,0.4,104000.0,0.1802444763810002,234317.81929530023,18745.42554362402,18745.42554362402
1,16000.0,87300.0,Other,28.0,1.0,6.0,232.3333333,1.0,21.0,,0.9443985868985199,0.4,16000.0,0.02174461633358136,4348.923266716271,347.91386133730174,347.91386133730174
1,122000.0,166100.0,ProfExe,2.6,0.0,2.0,206.9666667,1.0,18.0,,0.3727864072818172,0.4,122000.0,0.1820767934674394,277667.1100378451,22213.368803027606,22213.368803027606
1,47696.03,112700.0,Other,16.0,0.0,3.0,123.7666667,0.0,23.0,,0.6052221077876251,0.4,47696.03,0.1354374838471098,80747.87865870331,6459.830292696265,6459.830292696264
1,14361.0,50000.0,Other,,0.0,1.0,216.0666667,1.0,10.0,,0.2310541321226925,0.4,14361.0,0.18423738526113004,33072.9136216886,2645.8330897350884,2645.8330897350884
1,143000.0,185625.0,Office,1.5,2.0,3.0,73.03333333,2.0,11.0,,0.8603443911983644,0.4,143000.0,0.05317210332516256,95045.13469372809,7603.610775498248,7603.610775498247
1,21300.0,308600.0,ProfExe,2.0,1.0,0.0,274.9,0.0,30.0,,0.08992425381653305,0.4,21300.0,0.13914202285934893,37046.56358630165,2963.7250869041322,2963.7250869041322
1,11000.0,75000.0,Other,7.0,1.0,3.0,267.8333333,1.0,23.0,,0.588195529448736,0.4,11000.0,0.14000641918881063,19250.88263846146,1540.0706110769167,1540.070611076917
1,116932.0,138072.0,Other,19.0,0.0,0.0,171.4666667,2.0,23.0,,0.12191791366941401,0.4,116932.0,0.15666479994273996,228989.10483630587,18319.12838690447,18319.12838690447
1,70862.0,201500.0,Mgr,9.3,0.0,1.0,290.1667057,1.0,25.0,,0.11498388293371778,0.4,70862.0,0.15338332858964554,135863.11788149326,10869.04943051946,10869.049430519462
1,87800.0,163800.0,Mgr,14.0,2.0,6.0,244.0666667,,25.0,,0.9648728842741499,0.4,87800.0,0.013829329194974172,15177.688791484154,1214.2151033187324,1214.2151033187322
1,86019.0,94350.0,Other,3.7,0.0,1.0,119.7,0.0,16.0,,0.2931667033406382,0.4,86019.0,0.18693632305482388,201000.9446606612,16080.075572852895,16080.075572852895
1,142500.0,190000.0,Mgr,0.2,2.0,4.0,313.5333333,3.0,18.0,,0.8636884130728021,0.4,142500.0,0.05195583681786001,92546.33433181314,7403.706746545051,7403.706746545051
1,107000.0,146400.0,Office,0.1,0.0,2.0,234.3333333,2.0,32.0,,0.1724555674464022,0.4,107000.0,0.1741542188656302,232931.2677327804,18634.501418622433,18634.501418622433
1,77900.0,105400.0,Mgr,4.0,0.0,0.0,110.6,0.0,17.0,,0.15706607522796853,0.4,77900.0,0.16987127948108138,165412.158394703,13232.97267157624,13232.972671576239
0,23140.0,47548.0,Other,1.0,,,322.0045958,,24.0,35.45950962,0.05437957687626762,0.4,23140.0,0.11003240152674432,31826.87214161079,2546.149771328863,2546.1497713288636
0,27782.0,58313.0,ProfExe,16.0,0.0,0.0,185.1706372,1.0,20.0,38.68480699,0.1365288329819037,0.4,27782.0,0.162799681464297,56536.25938051374,4522.900750441099,4522.900750441099
0,,78232.0,Sales,2.0,0.0,0.0,399.7418818,0.0,23.0,23.94885433,0.04193311055565329,0.4,0.0,0.09603349870884902,0.0,0.0,0.0
0,22036.0,51068.0,Other,25.0,0.0,2.0,210.7198667,0.0,25.0,29.16004451,0.202267950767948,0.4,22036.0,0.18038366890173943,49686.68159898413,3974.93452791873,3974.93452791873
0,28440.0,91704.0,ProfExe,10.0,0.0,0.0,143.6374388,0.0,20.0,30.20689334,0.093688944931745,0.4,28440.0,0.1415494288698714,50320.82196323928,4025.6657570591424,4025.665757059143
0,9722.0,173518.0,Mgr,21.0,0.0,0.0,89.21195484,2.0,20.0,31.12087741,0.15058336841179196,0.4,9722.0,0.1678174818278707,20394.019479131985,1631.5215583305587,1631.521558330559
0,105422.0,146613.0,,,,,,,,38.03985503,0.14820217943250194,0.4,105422.0,0.1670232444457562,220099.05594950638,17607.92447596051,17607.92447596051
0,,26507.0,ProfExe,7.0,0.0,0.0,92.42667382,1.0,19.0,20.68374038,0.08008031037848963,0.4,0.0,0.1323215450186603,0.0,0.0,0.0
0,,130063.0,Other,2.0,0.0,0.0,323.9019547,2.0,21.0,32.31441938,0.05277266634269891,0.4,0.0,0.10836755573394935,0.0,0.0,0.0
0,129682.0,180746.0,Mgr,24.0,,4.0,322.2002586,0.0,27.0,30.89117139,0.39728614956518415,0.4,129682.0,0.17913468344767247,290381.80023576325,23230.54401886106,23230.544018861063
0,78915.0,119400.0,Mgr,18.0,0.0,0.0,232.8267062,4.0,30.0,36.64867972,0.10480225483278592,0.4,78915.0,0.14807926118660172,146070.93620675843,11685.674896540675,11685.674896540675
0,74013.0,106578.0,Mgr,13.0,1.0,0.0,164.4458113,0.0,27.0,33.91624415,0.14583569927044618,0.4,74013.0,0.16621197169591354,153773.08326412062,12301.84666112965,12301.846661129648
0,14749.0,74584.0,Office,,0.0,0.0,252.6059316,0.0,22.0,38.80187707,0.04449810384616464,0.4,14749.0,0.09914123328431215,18277.925621379,1462.23404971032,1462.2340497103198
0,38614.0,56295.0,Self,3.0,1.0,,132.6165215,,11.0,25.7926535,0.28016571899612225,0.4,38614.0,0.18691677299731077,90220.05340647697,7217.604272518158,7217.604272518158
0,20153.0,94279.0,Other,21.0,0.0,0.0,227.1825172,2.0,40.0,36.6966301,0.07030395622691514,0.4,20153.0,0.12469683271221164,31412.690870615017,2513.0152696492014,2513.0152696492014
0,,22971.0,ProfExe,5.0,0.0,0.0,102.7266545,1.0,18.0,18.50780264,0.06823250972230621,0.4,0.0,0.12295843376882609,0.0,0.0,0.0
0,70491.0,100797.0,Other,,2.0,0.0,247.0372719,2.0,14.0,40.27214938,0.35661681008347473,0.4,70491.0,0.18367912426409275,161846.56435625203,12947.725148500162,12947.725148500162
1,16755.0,29412.0,Other,3.0,1.0,0.0,62.0501108,2.0,21.0,58.1321829,0.7318102692913033,0.4,16755.0,0.09748055749949272,20416.084261300006,1633.2867409040005,1633.2867409040005
1,54098.0,88939.0,,,,,,,,,0.12287613667008887,0.4,54098.0,0.1570986157876793,106234.01146102345,8498.720916881875,8498.720916881875
0,62661.0,87329.0,Other,18.0,0.0,0.0,198.3413433,0.0,22.0,32.83817817,0.07536241744285599,0.4,62661.0,0.1287565179481561,100850.15213936762,8068.01217114941,8068.012171149409
0,36486.0,46883.0,Self,3.0,0.0,,117.783379,,10.0,24.85145676,0.18482011974688145,0.4,36486.0,0.17704545333829178,80746.00513126142,6459.680410500914,6459.680410500914
0,54257.0,68830.0,ProfExe,10.0,0.0,0.0,201.0564204,0.0,41.0,37.18018131,0.06826593056701984,0.4,54257.0,0.12298684682996303,83411.2168556663,6672.8973484533035,6672.8973484533035
0,45764.0,79967.0,,,,,,,,38.64772791,0.15352111047415962,0.4,45764.0,0.1687675436474442,96543.47334352047,7723.477867481638,7723.477867481636
0,59726.0,79982.0,Mgr,8.0,1.0,0.0,74.21075866,2.0,28.0,36.84692179,0.3191447423791292,0.4,59726.0,0.1862344802256054,139038.00707443137,11123.04056595451,11123.040565954509
0,57192.0,82870.0,Other,5.0,,,91.70143677,0.0,7.0,36.6352308,0.2342392373616163,0.4,57192.0,0.18455045635688605,131935.12124953786,10554.809699963029,10554.809699963027
0,104183.0,139637.0,ProfExe,10.0,0.0,0.0,162.0041808,1.0,23.0,34.62420281,0.11789929986293986,0.4,104183.0,0.15479404338318614,201586.34777238104,16126.907821790483,16126.907821790483
0,72775.0,102308.0,Office,8.0,0.0,0.0,206.4788452,2.0,13.0,32.78297142,0.060599897734781,0.4,72775.0,0.11613506148176206,105646.61374169042,8451.729099335234,8451.729099335234
0,171132.0,201214.0,ProfExe,11.0,0.0,0.0,250.9230696,0.0,38.0,25.96553266,0.026272233361334902,0.4,171132.0,0.07370127050898724,157658.07280930007,12612.645824744006,12612.645824744004
0,137009.0,286955.0,Mgr,3.0,0.0,0.0,196.9841162,0.0,14.0,30.08535009,0.08002865553819444,0.4,137009.0,0.13228360693795024,226550.5587870203,18124.044702961626,18124.044702961626
0,84965.0,110676.0,Mgr,18.0,0.0,0.0,244.02973,5.0,30.0,38.62783022,0.12526263589744513,0.4,84965.0,0.1581590818708739,167974.82988948503,13437.986391158804,13437.986391158802
0,105278.0,180304.0,Office,6.0,0.0,0.0,218.6578187,3.0,24.0,41.80676309,0.09092765983911372,0.4,105278.0,0.13979396715102074,183965.36592156452,14717.229273725161,14717.229273725161
0,9297.0,26699.0,Other,,0.0,0.0,55.70549729,2.0,18.0,41.71895839,0.34858927630710973,0.4,9297.0,0.18436745724183468,21425.803124716713,1714.064249977337,1714.0642499773369
0,88020.0,139200.0,Other,10.0,0.0,0.0,99.04640244,3.0,15.0,39.91695729,0.3049392103403578,0.4,88020.0,0.1867357080198232,205455.96274881047,16436.47701990484,16436.477019904836
0,25956.0,92553.0,ProfExe,7.0,0.0,0.0,156.2693203,0.0,21.0,28.2904395,0.07746223224517616,0.4,25956.0,0.13036853698888032,42298.07182604222,3383.845746083378,3383.8457460833774
0,125647.0,166423.0,Office,1.0,,0.0,395.1487613,,51.0,36.13250999,0.01012459899656343,0.4,125647.0,0.04043722801779353,63510.2048593963,5080.816388751704,5080.816388751704
0,61303.0,97780.0,ProfExe,17.0,0.0,1.0,632.1031857,1.0,24.0,20.73703901,0.006542318465421286,0.4,61303.0,0.030085193244132863,23053.90751806346,1844.312601445077,1844.312601445077
0,,72469.0,Office,8.0,0.0,0.0,120.303257,2.0,5.0,20.50577116,0.05280464705960749,0.4,0.0,0.10840106476610292,0.0,0.0,0.0
0,137000.0,174685.0,ProfExe,6.0,,,183.6666667,5.0,43.0,,0.11662384105914703,0.4,137000.0,0.15418252221973539,264037.56930129684,21123.005544103748,21123.005544103748
0,35819.0,49843.0,Self,4.0,0.0,,121.1022295,,11.0,27.0375129,0.2003546065632591,0.4,35819.0,0.1800571549062422,80618.3403948336,6449.467231586688,6449.467231586689
0,51588.0,121752.0,ProfExe,14.0,0.0,0.0,253.2489667,0.0,20.0,26.43068063,0.03906314201232106,0.4,51588.0,0.09239836739310314,59583.087213442566,4766.646977075406,4766.646977075405
0,153084.0,196968.0,Other,6.0,0.0,0.0,,1.0,16.0,32.01179994,0.11284035930202428,0.4,153084.0,0.15231640127361631,291465.0496571285,23317.20397257028,23317.20397257028
0,45088.0,65211.0,Office,10.0,0.0,2.0,118.5696695,1.0,22.0,43.45451215,0.43324033006906965,0.4,45088.0,0.17380181680004447,97954.70394850506,7836.376315880405,7836.376315880405
1,33000.0,62400.0,Other,1.0,0.0,0.0,123.8,2.0,2.0,,0.25198214776729355,0.4,33000.0,0.1859217754509063,76692.73237349885,6135.418589879908,6135.418589879908
0,61477.0,98143.0,Office,1.0,0.0,0.0,156.9290889,0.0,21.0,36.09986835,0.06775169812764009,0.4,61477.0,0.12254831854497128,94173.78723986499,7533.9029791892,7533.902979189199
0,51449.0,69060.0,Office,2.0,0.0,0.0,216.218081,0.0,12.0,33.33358202,0.04918008326313317,0.4,51449.0,0.10450208690262908,67206.59836316704,5376.527869053363,5376.527869053363
0,,68031.0,Office,6.0,0.0,0.0,120.593465,1.0,4.0,18.32048799,0.04173581128765553,0.4,0.0,0.09578908237245701,0.0,0.0,0.0
0,34676.0,62987.0,Other,1.0,0.0,0.0,112.7990866,0.0,17.0,22.09304595,0.07555406698659213,0.4,34676.0,0.1289053735942339,55874.034184420685,4469.922734753655,4469.922734753654
0,59347.0,97816.0,ProfExe,18.0,0.0,0.0,618.7358902,1.0,24.0,21.66864227,0.003418496895003706,0.4,59347.0,0.019022227125163882,14111.40141496376,1128.9121131971008,1128.912113197101
0,41479.0,70102.0,Office,5.0,0.0,0.0,172.9117149,2.0,26.0,33.83467117,0.06020086036565736,0.4,41479.0,0.11575900428109825,60019.59673219593,4801.567738575674,4801.567738575674
1,82181.0,119535.0,Office,41.0,0.0,0.0,105.2192968,3.0,28.0,52.73486061,0.2284932874189056,0.4,82181.0,0.18397019664414144,188985.68413015237,15118.85473041219,15118.854730412188
0,130401.0,171686.0,ProfExe,7.0,0.0,0.0,178.9425448,0.0,38.0,20.32713791,0.02806226674127531,0.4,130401.0,0.07660835819940062,124872.58146950051,9989.80651756004,9989.80651756004
0,59809.0,107994.0,ProfExe,15.0,0.0,3.0,263.9912932,0.0,36.0,26.50856379,0.2192112482629653,0.4,59809.0,0.18288244170128598,136725.19944640266,10938.015955712213,10938.015955712213
0,90048.0,129230.0,ProfExe,13.0,,,134.9425973,,25.0,30.23655406,0.09809075728074741,0.4,90048.0,0.14423505744519657,162350.98066031325,12988.07845282506,12988.07845282506
0,71387.0,107363.0,Other,4.0,0.0,0.0,219.8747302,0.0,13.0,29.5672214,0.07204794412963235,0.4,71387.0,0.12612552281157582,112546.53371187454,9003.722696949962,9003.722696949962
0,37056.0,55027.0,Other,,0.0,0.0,223.5536916,0.0,13.0,40.32604931,0.13435259454921092,0.4,37056.0,0.16194846810041344,75014.53042411151,6001.162433928921,6001.16243392892
0,82996.0,118224.0,Other,11.0,0.0,0.0,287.6116049,1.0,16.0,34.18708305,0.06756492367902073,0.4,82996.0,0.12238832350693439,126971.76622226909,10157.741297781527,10157.741297781527
0,36360.0,57905.0,Other,,0.0,0.0,214.9704843,0.0,12.0,39.26309424,0.1344734776635116,0.4,36360.0,0.1619963002620975,73627.31846912332,5890.185477529865,5890.185477529865
0,153896.0,200279.0,Other,7.0,0.0,0.0,,2.0,16.0,29.07518765,0.10554995361035117,0.4,153896.0,0.14848973985642075,285649.7125617966,22851.97700494373,22851.97700494373
0,21281.0,90551.0,Other,22.0,0.0,0.0,219.0882238,2.0,41.0,37.15549756,0.07360395693515481,0.4,21281.0,0.1273741524764487,33883.11673564131,2710.649338851305,2710.649338851305
1,63803.0,89079.0,ProfExe,21.0,0.0,4.0,323.8085733,4.0,28.0,45.8759169,0.7612029849101035,0.4,63803.0,0.08779931592384448,70023.2469236131,5601.859753889048,5601.859753889049
0,37388.0,55703.0,Other,,0.0,0.0,222.733567,0.0,12.0,39.81473684,0.13352115570428572,0.4,37388.0,0.1616177062521562,75532.0350169452,6042.562801355616,6042.562801355616
1,77325.0,133075.0,Office,19.0,1.0,0.0,166.1260891,4.0,21.0,40.73602194,0.20323909095921566,0.4,77325.0,0.1805458267406814,174508.82565903987,13960.70605272319,13960.70605272319
1,180254.0,220843.0,ProfExe,11.0,0.0,0.0,217.1281672,0.0,25.0,41.56310065,0.11410382651222985,0.4,180254.0,0.15294837722655627,344619.4598574459,27569.556788595673,27569.556788595673
1,66667.0,92158.0,ProfExe,9.0,3.0,1.0,174.8921056,2.0,64.0,40.545681,0.5159597325203977,0.4,66667.0,0.1576683954469493,131390.9864907721,10511.27891926177,10511.27891926177
0,94781.0,125948.0,ProfExe,12.0,,,148.6556875,,24.0,33.18367731,0.11218698493062537,0.4,94781.0,0.15198606784675658,180067.39370729294,14405.391496583436,14405.391496583436
0,13838.0,30813.0,Other,0.0,0.0,0.0,39.64588729,1.0,3.0,29.98518301,0.2548948860793764,0.4,13838.0,0.18608927742292136,32188.79276222982,2575.1034209783857,2575.1034209783857
0,173975.0,219297.0,Office,12.0,0.0,0.0,198.5572405,0.0,32.0,40.7848993,0.05339183067341646,0.4,173975.0,0.1090135789930648,237070.4675664806,18965.637405318448,18965.637405318448
0,29985.0,54038.0,ProfExe,15.0,0.0,0.0,177.5936728,1.0,20.0,35.55430368,0.11850868540398755,0.4,29985.0,0.15508315373861106,58127.10456065316,4650.168364852253,4650.168364852253
0,86559.0,123114.0,Other,9.0,0.0,0.0,280.7932257,2.0,16.0,34.43917111,0.08158601685883564,0.4,86559.0,0.13341712695884494,144355.66365538325,11548.45309243066,11548.45309243066
0,99781.0,128452.0,Office,23.0,0.0,0.0,265.9508455,2.0,16.0,33.79937887,0.03936819870057272,0.4,99781.0,0.09279309435902912,115737.34685297855,9258.987748238284,9258.987748238285
0,,94446.0,Other,6.0,0.0,0.0,184.82429,1.0,16.0,40.77586435,0.17759331431570016,0.4,0.0,0.17541187208737355,0.0,0.0,0.0
0,153958.0,195834.0,Other,9.0,0.0,0.0,,1.0,15.0,31.13462438,0.10720412816896147,0.4,153958.0,0.1493856759031982,287488.99863380735,22999.119890704587,22999.11989070459
0,44746.0,63433.0,Office,5.0,0.0,0.0,176.3284966,2.0,26.0,36.67687831,0.07082912812435742,0.4,44746.0,0.12513036218211068,69988.53982750906,5599.083186200724,5599.083186200724
1,19265.0,43962.0,Office,5.0,2.0,0.0,177.9047071,1.0,15.0,35.40463887,0.20144014952361208,0.4,19265.0,0.18024355324394248,43404.900665556896,3472.392053244552,3472.392053244552
0,68928.0,98587.0,Office,13.0,0.0,0.0,153.5781354,0.0,13.0,36.17609184,0.0761609708798414,0.4,68928.0,0.12937445470709694,111469.03017563472,8917.522414050778,8917.522414050778
0,38267.0,68684.0,Office,12.0,0.0,1.0,121.4533629,0.0,22.0,42.20643322,0.2132954957649108,0.4,38267.0,0.18208785374640157,87099.44874141937,6967.95589931355,6967.955899313549
0,81823.0,114832.0,Mgr,18.0,0.0,0.0,234.3920415,4.0,31.0,35.20581884,0.09315565814053102,0.4,81823.0,0.14121474472819992,144432.67572369377,11554.614057895502,11554.614057895502
0,132443.0,204082.0,ProfExe,13.0,0.0,0.0,187.0186916,0.0,22.0,36.82188744,0.10523607954451784,0.4,132443.0,0.14831784748665772,245545.7584334426,19643.660674675408,19643.660674675408
0,76305.0,103430.0,ProfExe,8.0,0.0,0.0,68.44158303,0.0,16.0,31.51559341,0.1638117854776089,0.4,76305.0,0.17184746267390838,163910.25799165724,13112.82063933258,13112.820639332578
0,83188.0,113181.0,Mgr,25.0,,0.0,321.5609396,1.0,42.0,37.69667921,0.034948515787863364,0.4,83188.0,0.08686531874617784,90326.90169821301,7226.152135857041,7226.152135857042
0,52109.0,100316.0,Office,0.0,0.0,4.0,166.9381999,0.0,46.0,35.52622751,0.4665667247431813,0.4,52109.0,0.1678985493484312,109362.81884996752,8749.025507997401,8749.025507997401
0,41985.0,100096.0,Other,4.0,0.0,0.0,141.0330881,0.0,14.0,32.93078188,0.13207532971168934,0.4,41985.0,0.16103510841992807,84513.23783763351,6761.059027010681,6761.05902701068
0,60393.0,98247.0,Office,3.0,0.0,0.0,149.5711997,0.0,22.0,34.34224939,0.060942723267319907,0.4,60393.0,0.11645653316767474,87914.49259494226,7033.159407595381,7033.15940759538
0,82638.0,109915.0,Other,,0.0,0.0,176.3666652,1.0,25.0,37.86483283,0.13071312884926908,0.4,82638.0,0.16047747873622376,165769.22359755076,13261.537887804061,13261.53788780406
0,93761.0,94895.0,ProfExe,1.0,1.0,0.0,118.276051,0.0,20.0,33.70161545,0.22576622970437846,0.4,93761.0,0.18367023043356123,215263.80594601418,17221.104475681135,17221.104475681135
0,64123.0,103728.0,Office,8.0,,1.0,112.5822669,1.0,17.0,35.84627282,0.19580248219026392,0.4,64123.0,0.17924218444886553,143669.33241768254,11493.546593414603,11493.546593414605
1,25984.0,95541.0,Other,28.0,1.0,5.0,248.4048782,0.0,21.0,17.80584889,0.6573045991860068,0.4,25984.0,0.12062081559633087,39177.64090568826,3134.211272455061,3134.211272455061
0,37437.0,65004.0,Other,1.0,0.0,0.0,120.4267161,0.0,17.0,22.52545512,0.07447504031204022,0.4,37437.0,0.1280626859203452,59928.53465999954,4794.282772799963,4794.282772799963
0,86236.0,138729.0,Other,11.0,0.0,0.0,97.86217257,3.0,14.0,38.6994411,0.292349852192079,0.4,86236.0,0.18694270176956518,201514.8853725028,16121.190829800224,16121.190829800224
1,113963.0,131135.0,Self,3.0,1.0,0.0,243.6806039,1.0,26.0,143.949605,0.9978229203956529,0.4,113963.0,0.0008685733676969676,1237.315333785619,98.98522670284953,98.98522670284952
0,,130396.0,Other,0.0,0.0,0.0,305.6564224,3.0,21.0,31.58225278,0.06395333880304037,0.4,0.0,0.11921731396753138,0.0,0.0,0.0
0,173061.0,220886.0,Office,13.0,0.0,0.0,213.9143599,1.0,32.0,43.79573429,0.06693802839481311,0.4,173061.0,0.12184849408024297,263590.2779252616,21087.222234020926,21087.222234020926
0,47130.0,66415.0,Office,4.0,0.0,0.0,170.9255245,2.0,26.0,33.58241575,0.060278065468418254,0.4,47130.0,0.11583192133037111,68239.48065375487,5459.15845230039,5459.15845230039
0,41899.0,65418.0,Office,12.0,0.0,2.0,113.4824598,1.0,22.0,43.20659883,0.43309978188925796,0.4,41899.0,0.17382484101515958,91038.58767117713,7283.08701369417,7283.087013694171
0,169689.0,198931.0,ProfExe,9.0,0.0,0.0,258.6200419,1.0,37.0,26.36612627,0.030423420163350968,0.4,169689.0,0.0802815637684819,170286.22842887408,13622.898274309926,13622.898274309926
0,67852.0,97944.0,Office,14.0,0.0,0.0,141.0053448,0.0,14.0,36.6093894,0.08154522003618993,0.4,67852.0,0.13338770249949197,113132.77987494411,9050.62238999553,9050.62238999553
